config_id,timestamp_utc,direction,level_type,level_val,entry_price,sl_pips,tp_pips,net_r,exit_reason,slippage,wick_to_body
R1_031,2020-01-20 12:36:00+00:00,LONG,asia_l,1.10948,1.10849,2.3,4.6,-1.3043,SL,0.2,1.5
R1_031,2020-01-20 12:42:00+00:00,LONG,asia_l,1.10948,1.1086,2.1,4.2,-1.2381,SL,0.0,2.0
R1_031,2020-01-20 12:42:00+00:00,LONG,asia_l,1.10948,1.1086,2.1,4.2,-1.3333,SL,0.2,2.0
R1_031,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,3.0,6.0,0.0,BE,0.0,7.0
R1_031,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,3.0,6.0,-0.0667,BE,0.2,7.0
R1_031,2020-01-21 12:18:00+00:00,SHORT,asia_h,1.10993,1.11037,2.0,4.0,0.0,BE,0.0,5.0
R1_031,2020-01-21 12:18:00+00:00,SHORT,asia_h,1.10993,1.11037,2.0,4.0,-0.1,BE,0.2,5.0
R1_031,2020-01-21 13:00:00+00:00,SHORT,asia_h,1.10993,1.11084,2.2,4.4,-1.2273,SL,0.0,11.0
R1_031,2020-01-21 13:00:00+00:00,SHORT,asia_h,1.10993,1.11084,2.2,4.4,-1.3182,SL,0.2,11.0
R1_031,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.7,7.4,-1.1351,SL,0.0,1.69
R1_031,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.7,7.4,-1.1892,SL,0.2,1.69
R1_031,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,6.0,-1.1667,SL,0.0,6.0
R1_031,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,6.0,-1.2333,SL,0.2,6.0
R1_031,2020-01-22 13:24:00+00:00,SHORT,asia_h,1.10862,1.1089,3.0,6.0,0.0,BE,0.0,3.5
R1_031,2020-01-22 13:24:00+00:00,SHORT,asia_h,1.10862,1.1089,3.0,6.0,-0.0667,BE,0.2,3.5
R1_031,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,3.3,6.6,0.0,BE,0.0,6.33
R1_031,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,3.3,6.6,-0.0606,BE,0.2,6.33
R1_031,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.6,7.2,-1.1389,SL,0.0,21.0
R1_031,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.6,7.2,-1.1944,SL,0.2,21.0
R1_031,2020-01-23 14:24:00+00:00,LONG,asia_l,1.10809,1.1066,7.6,15.2,-1.0658,SL,0.0,6.0
R1_031,2020-01-23 14:24:00+00:00,LONG,asia_l,1.10809,1.1066,7.6,15.2,-1.0921,SL,0.2,6.0
R1_031,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.8,5.6,-1.1786,SL,0.0,11.0
R1_031,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.8,5.6,-1.25,SL,0.2,11.0
R1_031,2020-01-24 12:15:00+00:00,LONG,asia_l,1.10426,1.10332,2.0,4.0,0.0,BE,0.0,2.0
R1_031,2020-01-24 12:15:00+00:00,LONG,asia_l,1.10426,1.10332,2.0,4.0,-0.1,BE,0.2,2.0
R1_031,2020-01-24 12:18:00+00:00,LONG,asia_l,1.10426,1.10329,1.8,3.6,1.7222,TP,0.0,2.0
R1_031,2020-01-24 12:18:00+00:00,LONG,asia_l,1.10426,1.10329,1.8,3.6,1.6111,TP,0.2,2.0
R1_031,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,3.0,6.0,-1.1667,SL,0.0,5.0
R1_031,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,3.0,6.0,-1.2333,SL,0.2,5.0
R1_031,2020-01-27 12:15:00+00:00,LONG,asia_l,1.1026,1.10228,2.5,5.0,-1.2,SL,0.0,7.0
R1_031,2020-01-27 12:15:00+00:00,LONG,asia_l,1.1026,1.10228,2.5,5.0,-1.28,SL,0.2,7.0
R1_031,2020-01-27 12:24:00+00:00,LONG,asia_l,1.1026,1.10228,2.3,4.6,-1.2174,SL,0.0,6.0
R1_031,2020-01-27 12:24:00+00:00,LONG,asia_l,1.1026,1.10228,2.3,4.6,-1.3043,SL,0.2,6.0
R1_031,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,4.0,8.0,-1.125,SL,0.0,6.67
R1_031,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,4.0,8.0,-1.175,SL,0.2,6.67
R1_031,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,2.3,4.6,-1.2174,SL,0.0,3.5
R1_031,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,2.3,4.6,-1.3043,SL,0.2,3.5
R1_031,2020-01-28 13:18:00+00:00,LONG,asia_l,1.10141,1.10052,3.2,6.4,0.0,BE,0.0,7.5
R1_031,2020-01-28 13:18:00+00:00,LONG,asia_l,1.10141,1.10052,3.2,6.4,-0.0625,BE,0.2,7.5
R1_031,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,2.3,4.6,-1.2174,SL,0.0,6.0
R1_031,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,2.3,4.6,-1.3043,SL,0.2,6.0
R1_031,2020-01-29 12:27:00+00:00,LONG,asia_l,1.10027,1.1002,3.0,6.0,-1.1667,SL,0.0,7.0
R1_031,2020-01-29 12:27:00+00:00,LONG,asia_l,1.10027,1.1002,3.0,6.0,-1.2333,SL,0.2,7.0
R1_031,2020-01-29 12:30:00+00:00,LONG,asia_l,1.10027,1.10017,2.2,4.4,-1.2273,SL,0.0,2.5
R1_031,2020-01-29 12:30:00+00:00,LONG,asia_l,1.10027,1.10017,2.2,4.4,-1.3182,SL,0.2,2.5
R1_031,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,4.2,8.4,-1.119,SL,0.0,2.57
R1_031,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,4.2,8.4,-1.1667,SL,0.2,2.57
R1_031,2020-01-30 12:18:00+00:00,SHORT,asia_h,1.10172,1.10241,2.2,4.4,-1.2273,SL,0.0,8.0
R1_031,2020-01-30 12:18:00+00:00,SHORT,asia_h,1.10172,1.10241,2.2,4.4,-1.3182,SL,0.2,8.0
R1_031,2020-01-30 12:21:00+00:00,SHORT,asia_h,1.10172,1.10241,1.9,3.8,-1.2632,SL,0.0,4.0
R1_031,2020-01-30 12:21:00+00:00,SHORT,asia_h,1.10172,1.10241,1.9,3.8,-1.3684,SL,0.2,4.0
R1_031,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.8,5.6,-1.1786,SL,0.0,4.67
R1_031,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.8,5.6,-1.25,SL,0.2,4.67
R1_031,2020-01-31 12:21:00+00:00,SHORT,asia_h,1.10282,1.10422,2.4,4.8,-1.2083,SL,0.0,10.0
R1_031,2020-01-31 12:21:00+00:00,SHORT,asia_h,1.10282,1.10422,2.4,4.8,-1.2917,SL,0.2,10.0
R1_031,2020-01-31 12:24:00+00:00,SHORT,asia_h,1.10282,1.1043,3.8,7.6,-1.1316,SL,0.0,2.87
R1_031,2020-01-31 12:24:00+00:00,SHORT,asia_h,1.10282,1.1043,3.8,7.6,-1.1842,SL,0.2,2.87
R1_033,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,2.4,3.6,-1.2083,SL,0.0,6.0
R1_033,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,2.4,3.6,-1.2917,SL,0.2,6.0
R1_033,2020-01-02 12:54:00+00:00,LONG,asia_l,1.12008,1.11931,3.4,5.1,-1.1471,SL,0.0,2.2
R1_033,2020-01-02 12:54:00+00:00,LONG,asia_l,1.12008,1.11931,3.4,5.1,-1.2059,SL,0.2,2.2
R1_033,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.6,3.9,-1.1923,SL,0.0,8.0
R1_033,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.6,3.9,-1.2692,SL,0.2,8.0
R1_033,2020-01-03 12:30:00+00:00,LONG,asia_l,1.11521,1.11303,2.8,4.2,1.3214,TP,0.0,2.0
R1_033,2020-01-03 12:30:00+00:00,LONG,asia_l,1.11521,1.11303,2.8,4.2,1.25,TP,0.2,2.0
R1_033,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.6,5.4,1.3611,TP,0.0,2.33
R1_033,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.6,5.4,1.3056,TP,0.2,2.33
R1_033,2020-01-06 12:24:00+00:00,SHORT,asia_h,1.11661,1.11976,2.4,3.6,-1.2083,SL,0.0,3.0
R1_033,2020-01-06 12:24:00+00:00,SHORT,asia_h,1.11661,1.11976,2.4,3.6,-1.2917,SL,0.2,3.0
R1_033,2020-01-07 13:09:00+00:00,LONG,asia_l,1.11731,1.11739,3.4,5.1,-1.1471,SL,0.0,1.83
R1_033,2020-01-07 13:09:00+00:00,LONG,asia_l,1.11731,1.11739,3.4,5.1,-1.2059,SL,0.2,1.83
R1_033,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,2.3,3.45,-1.2174,SL,0.0,5.0
R1_033,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,2.3,3.45,-1.3043,SL,0.2,5.0
R1_033,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,2.4,3.6,-1.2083,SL,0.0,7.0
R1_033,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,2.4,3.6,-1.2917,SL,0.2,7.0
R1_033,2020-01-08 12:48:00+00:00,LONG,asia_l,1.11432,1.1124,7.1,10.65,-1.0704,SL,0.0,3.42
R1_033,2020-01-08 12:48:00+00:00,LONG,asia_l,1.11432,1.1124,7.1,10.65,-1.0986,SL,0.2,3.42
R1_033,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,3.1,4.65,1.3387,TP,0.0,14.0
R1_033,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,3.1,4.65,1.2742,TP,0.2,14.0
R1_033,2020-01-09 13:18:00+00:00,LONG,asia_l,1.1111,1.11088,3.7,5.55,1.3649,TP,0.0,1.8
R1_033,2020-01-09 13:18:00+00:00,LONG,asia_l,1.1111,1.11088,3.7,5.55,1.3108,TP,0.2,1.8
R1_033,2020-01-10 12:00:00+00:00,LONG,asia_l,1.11044,1.1093,2.8,4.2,1.3214,TP,0.0,1.62
R1_033,2020-01-10 12:00:00+00:00,LONG,asia_l,1.11044,1.1093,2.8,4.2,1.25,TP,0.2,1.62
R1_033,2020-01-10 12:03:00+00:00,LONG,asia_l,1.11044,1.10933,3.2,4.8,1.3437,TP,0.0,4.33
R1_033,2020-01-10 12:03:00+00:00,LONG,asia_l,1.11044,1.10933,3.2,4.8,1.2812,TP,0.2,4.33
R1_033,2020-01-13 12:06:00+00:00,LONG,asia_l,1.11246,1.11204,3.5,5.25,1.3571,TP,0.0,1.5
R1_033,2020-01-13 12:06:00+00:00,LONG,asia_l,1.11246,1.11204,3.5,5.25,1.3,TP,0.2,1.5
R1_033,2020-01-13 12:27:00+00:00,LONG,asia_l,1.11246,1.11241,2.9,4.35,-1.1724,SL,0.0,11.0
R1_033,2020-01-13 12:27:00+00:00,LONG,asia_l,1.11246,1.11241,2.9,4.35,-1.2414,SL,0.2,11.0
R1_033,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,3.0,4.5,-1.1667,SL,0.0,2.33
R1_033,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,3.0,4.5,-1.2333,SL,0.2,2.33
R1_033,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,2.4,3.6,1.2917,TP,0.0,3.5
R1_033,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,2.4,3.6,1.2083,TP,0.2,3.5
R1_033,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,3.1,4.65,1.3387,TP,0.0,5.0
R1_033,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,3.1,4.65,1.2742,TP,0.2,5.0
R1_033,2020-01-15 12:21:00+00:00,SHORT,asia_h,1.11368,1.11505,2.8,4.2,1.3214,TP,0.0,5.0
R1_033,2020-01-15 12:21:00+00:00,SHORT,asia_h,1.11368,1.11505,2.8,4.2,1.25,TP,0.2,5.0
R1_033,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,2.2,3.3,-1.2273,SL,0.0,2.5
R1_033,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,2.2,3.3,-1.3182,SL,0.2,2.5
R1_033,2020-01-16 12:03:00+00:00,SHORT,asia_h,1.11532,1.1159,2.1,3.15,-1.2381,SL,0.0,7.0
R1_033,2020-01-16 12:03:00+00:00,SHORT,asia_h,1.11532,1.1159,2.1,3.15,-1.3333,SL,0.2,7.0
R1_033,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.8,5.7,-1.1316,SL,0.0,3.2
R1_033,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.8,5.7,-1.1842,SL,0.2,3.2
R1_033,2020-01-17 12:06:00+00:00,LONG,asia_l,1.11318,1.11123,2.7,4.05,-1.1852,SL,0.0,3.33
R1_033,2020-01-17 12:06:00+00:00,LONG,asia_l,1.11318,1.11123,2.7,4.05,-1.2593,SL,0.2,3.33
R1_033,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.8,4.2,-1.1786,SL,0.0,5.0
R1_033,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.8,4.2,-1.25,SL,0.2,5.0
R1_033,2020-01-20 12:36:00+00:00,LONG,asia_l,1.10948,1.10849,2.3,3.45,-1.2174,SL,0.0,1.5
R1_033,2020-01-20 12:36:00+00:00,LONG,asia_l,1.10948,1.10849,2.3,3.45,-1.3043,SL,0.2,1.5
R1_033,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,3.0,4.5,1.3333,TP,0.0,7.0
R1_033,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,3.0,4.5,1.2667,TP,0.2,7.0
R1_033,2020-01-21 12:18:00+00:00,SHORT,asia_h,1.10993,1.11037,2.0,3.0,1.25,TP,0.0,5.0
R1_033,2020-01-21 12:18:00+00:00,SHORT,asia_h,1.10993,1.11037,2.0,3.0,1.15,TP,0.2,5.0
R1_033,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.7,5.55,-1.1351,SL,0.0,1.69
R1_033,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.7,5.55,-1.1892,SL,0.2,1.69
R1_033,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,4.5,-1.1667,SL,0.0,6.0
R1_033,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,4.5,-1.2333,SL,0.2,6.0
R1_033,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,3.3,4.95,1.3485,TP,0.0,6.33
R1_033,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,3.3,4.95,1.2879,TP,0.2,6.33
R1_033,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.6,5.4,-1.1389,SL,0.0,21.0
R1_033,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.6,5.4,-1.1944,SL,0.2,21.0
R1_033,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.8,4.2,-1.1786,SL,0.0,11.0
R1_033,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.8,4.2,-1.25,SL,0.2,11.0
R1_033,2020-01-24 12:15:00+00:00,LONG,asia_l,1.10426,1.10332,2.0,3.0,1.25,TP,0.0,2.0
R1_033,2020-01-24 12:15:00+00:00,LONG,asia_l,1.10426,1.10332,2.0,3.0,1.15,TP,0.2,2.0
R1_033,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,3.0,4.5,-1.1667,SL,0.0,5.0
R1_033,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,3.0,4.5,-1.2333,SL,0.2,5.0
R1_033,2020-01-27 12:15:00+00:00,LONG,asia_l,1.1026,1.10228,2.5,3.75,-1.2,SL,0.0,7.0
R1_033,2020-01-27 12:15:00+00:00,LONG,asia_l,1.1026,1.10228,2.5,3.75,-1.28,SL,0.2,7.0
R1_033,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,4.0,6.0,-1.125,SL,0.0,6.67
R1_033,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,4.0,6.0,-1.175,SL,0.2,6.67
R1_033,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,2.3,3.45,-1.2174,SL,0.0,3.5
R1_033,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,2.3,3.45,-1.3043,SL,0.2,3.5
R1_033,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,2.3,3.45,-1.2174,SL,0.0,6.0
R1_033,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,2.3,3.45,-1.3043,SL,0.2,6.0
R1_033,2020-01-29 12:27:00+00:00,LONG,asia_l,1.10027,1.1002,3.0,4.5,-1.1667,SL,0.0,7.0
R1_033,2020-01-29 12:27:00+00:00,LONG,asia_l,1.10027,1.1002,3.0,4.5,-1.2333,SL,0.2,7.0
R1_033,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,4.2,6.3,-1.119,SL,0.0,2.57
R1_033,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,4.2,6.3,-1.1667,SL,0.2,2.57
R1_033,2020-01-30 12:18:00+00:00,SHORT,asia_h,1.10172,1.10241,2.2,3.3,-1.2273,SL,0.0,8.0
R1_033,2020-01-30 12:18:00+00:00,SHORT,asia_h,1.10172,1.10241,2.2,3.3,-1.3182,SL,0.2,8.0
R1_033,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.8,4.2,-1.1786,SL,0.0,4.67
R1_033,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.8,4.2,-1.25,SL,0.2,4.67
R1_033,2020-01-31 12:21:00+00:00,SHORT,asia_h,1.10282,1.10422,2.4,3.6,-1.2083,SL,0.0,10.0
R1_033,2020-01-31 12:21:00+00:00,SHORT,asia_h,1.10282,1.10422,2.4,3.6,-1.2917,SL,0.2,10.0
R1_036,2020-01-02 14:15:00+00:00,LONG,london_l,1.11871,1.11864,2.3,4.6,-1.2174,SL,0.0,5.0
R1_036,2020-01-02 14:15:00+00:00,LONG,london_l,1.11871,1.11864,2.3,4.6,-1.3043,SL,0.2,5.0
R1_036,2020-01-02 14:51:00+00:00,LONG,london_l,1.11871,1.11747,4.6,9.2,-1.1087,SL,0.0,4.5
R1_036,2020-01-02 14:51:00+00:00,LONG,london_l,1.11871,1.11747,4.6,9.2,-1.1522,SL,0.2,4.5
R1_036,2020-01-03 15:03:00+00:00,SHORT,london_h,1.11604,1.11571,10.8,21.6,-1.0463,SL,0.0,2.06
R1_036,2020-01-03 15:03:00+00:00,SHORT,london_h,1.11604,1.11571,10.8,21.6,-1.0648,SL,0.2,2.06
R1_036,2020-01-03 15:45:00+00:00,SHORT,london_h,1.11604,1.11631,2.9,5.8,1.8276,TP,0.0,2.8
R1_036,2020-01-03 15:45:00+00:00,SHORT,london_h,1.11604,1.11631,2.9,5.8,1.7586,TP,0.2,2.8
R1_036,2020-01-07 13:54:00+00:00,LONG,london_l,1.11648,1.11657,3.6,7.2,-1.1389,SL,0.0,1.6
R1_036,2020-01-07 13:54:00+00:00,LONG,london_l,1.11648,1.11657,3.6,7.2,-1.1944,SL,0.2,1.6
R1_036,2020-01-07 14:12:00+00:00,LONG,london_l,1.11648,1.11605,3.9,7.8,-1.1282,SL,0.0,3.33
R1_036,2020-01-07 14:12:00+00:00,LONG,london_l,1.11648,1.11605,3.9,7.8,-1.1795,SL,0.2,3.33
R1_036,2020-01-08 12:48:00+00:00,LONG,london_l,1.11196,1.1124,6.6,13.2,-1.0758,SL,0.0,3.42
R1_036,2020-01-08 12:48:00+00:00,LONG,london_l,1.11196,1.1124,6.6,13.2,-1.1061,SL,0.2,3.42
R1_036,2020-01-08 13:00:00+00:00,LONG,london_l,1.11196,1.11167,3.8,7.6,-1.1316,SL,0.0,2.33
R1_036,2020-01-08 13:00:00+00:00,LONG,london_l,1.11196,1.11167,3.8,7.6,-1.1842,SL,0.2,2.33
R1_036,2020-01-09 15:42:00+00:00,LONG,london_l,1.10966,1.10961,4.7,9.4,0.0,BE,0.0,2.36
R1_036,2020-01-09 15:42:00+00:00,LONG,london_l,1.10966,1.10961,4.7,9.4,-0.0426,BE,0.2,2.36
R1_036,2020-01-09 15:48:00+00:00,LONG,london_l,1.10966,1.10989,3.9,7.8,-1.1282,SL,0.0,1.69
R1_036,2020-01-09 15:48:00+00:00,LONG,london_l,1.10966,1.10989,3.9,7.8,-1.1795,SL,0.2,1.69
R1_036,2020-01-10 13:36:00+00:00,SHORT,london_h,1.11092,1.1108,5.2,10.4,1.9038,TP,0.0,2.67
R1_036,2020-01-10 13:36:00+00:00,SHORT,london_h,1.11092,1.1108,5.2,10.4,1.8654,TP,0.2,2.67
R1_036,2020-01-10 13:48:00+00:00,SHORT,london_h,1.11092,1.1108,2.8,5.6,1.8214,TP,0.0,1.64
R1_036,2020-01-10 13:48:00+00:00,SHORT,london_h,1.11092,1.1108,2.8,5.6,1.75,TP,0.2,1.64
R1_036,2020-01-13 15:45:00+00:00,SHORT,london_h,1.11361,1.1136,3.2,6.4,-1.1562,SL,0.0,7.0
R1_036,2020-01-13 15:45:00+00:00,SHORT,london_h,1.11361,1.1136,3.2,6.4,-1.2187,SL,0.2,7.0
R1_036,2020-01-13 15:51:00+00:00,SHORT,london_h,1.11361,1.11359,2.3,4.6,0.0,BE,0.0,2.5
R1_036,2020-01-13 15:51:00+00:00,SHORT,london_h,1.11361,1.11359,2.3,4.6,-0.087,BE,0.2,2.5
R1_036,2020-01-14 15:06:00+00:00,LONG,london_l,1.11284,1.11206,2.5,5.0,-1.2,SL,0.0,2.33
R1_036,2020-01-14 15:06:00+00:00,LONG,london_l,1.11284,1.11206,2.5,5.0,-1.28,SL,0.2,2.33
R1_036,2020-01-14 15:21:00+00:00,LONG,london_l,1.11284,1.11182,1.9,3.8,-1.2632,SL,0.0,3.5
R1_036,2020-01-14 15:21:00+00:00,LONG,london_l,1.11284,1.11182,1.9,3.8,-1.3684,SL,0.2,3.5
R1_036,2020-01-15 14:27:00+00:00,SHORT,london_h,1.11549,1.11578,1.2,2.4,-1.4167,SL,0.0,3.0
R1_036,2020-01-15 14:27:00+00:00,SHORT,london_h,1.11549,1.11578,1.2,2.4,-1.5833,SL,0.2,3.0
R1_036,2020-01-15 14:36:00+00:00,SHORT,london_h,1.11549,1.11609,3.5,7.0,1.8571,TP,0.0,12.0
R1_036,2020-01-15 14:36:00+00:00,SHORT,london_h,1.11549,1.11609,3.5,7.0,1.8,TP,0.2,12.0
R1_036,2020-01-16 12:42:00+00:00,SHORT,london_h,1.11637,1.11648,1.8,3.6,-1.2778,SL,0.0,1.8
R1_036,2020-01-16 12:42:00+00:00,SHORT,london_h,1.11637,1.11648,1.8,3.6,-1.3889,SL,0.2,1.8
R1_036,2020-01-16 13:06:00+00:00,SHORT,london_h,1.11637,1.11663,2.4,4.8,-1.2083,SL,0.0,7.0
R1_036,2020-01-16 13:06:00+00:00,SHORT,london_h,1.11637,1.11663,2.4,4.8,-1.2917,SL,0.2,7.0
R1_036,2020-01-17 13:33:00+00:00,LONG,london_l,1.11063,1.11053,3.0,6.0,-1.1667,SL,0.0,1.6
R1_036,2020-01-17 13:33:00+00:00,LONG,london_l,1.11063,1.11053,3.0,6.0,-1.2333,SL,0.2,1.6
R1_036,2020-01-17 13:51:00+00:00,LONG,london_l,1.11063,1.11034,3.3,6.6,-1.1515,SL,0.0,7.0
R1_036,2020-01-17 13:51:00+00:00,LONG,london_l,1.11063,1.11034,3.3,6.6,-1.2121,SL,0.2,7.0
R1_036,2020-01-20 13:30:00+00:00,LONG,london_l,1.10821,1.10813,1.7,3.4,1.7059,TP,0.0,1.67
R1_036,2020-01-20 13:30:00+00:00,LONG,london_l,1.10821,1.10813,1.7,3.4,1.5882,TP,0.2,1.67
R1_036,2020-01-20 13:33:00+00:00,LONG,london_l,1.10821,1.10812,1.7,3.4,1.7059,TP,0.0,5.0
R1_036,2020-01-20 13:33:00+00:00,LONG,london_l,1.10821,1.10812,1.7,3.4,1.5882,TP,0.2,5.0
R1_036,2020-01-21 13:09:00+00:00,SHORT,london_h,1.11101,1.11124,1.3,2.6,-1.3846,SL,0.0,4.0
R1_036,2020-01-21 13:09:00+00:00,SHORT,london_h,1.11101,1.11124,1.3,2.6,-1.5385,SL,0.2,4.0
R1_036,2020-01-21 13:21:00+00:00,SHORT,london_h,1.11101,1.11162,1.6,3.2,-1.3125,SL,0.0,2.0
R1_036,2020-01-21 13:21:00+00:00,SHORT,london_h,1.11101,1.11162,1.6,3.2,-1.4375,SL,0.2,2.0
R1_036,2020-01-22 15:03:00+00:00,LONG,london_l,1.10749,1.10727,3.0,6.0,0.0,BE,0.0,3.6
R1_036,2020-01-22 15:03:00+00:00,LONG,london_l,1.10749,1.10727,3.0,6.0,-0.0667,BE,0.2,3.6
R1_036,2020-01-22 15:15:00+00:00,LONG,london_l,1.10749,1.10727,3.7,7.4,0.0,BE,0.0,8.67
R1_036,2020-01-22 15:15:00+00:00,LONG,london_l,1.10749,1.10727,3.7,7.4,-0.0541,BE,0.2,8.67
R1_036,2020-01-23 14:24:00+00:00,LONG,london_l,1.1079,1.1066,7.1,14.2,-1.0704,SL,0.0,6.0
R1_036,2020-01-23 14:24:00+00:00,LONG,london_l,1.1079,1.1066,7.1,14.2,-1.0986,SL,0.2,6.0
R1_036,2020-01-23 14:33:00+00:00,LONG,london_l,1.1079,1.10692,4.8,9.6,-1.1042,SL,0.0,3.27
R1_036,2020-01-23 14:33:00+00:00,LONG,london_l,1.1079,1.10692,4.8,9.6,-1.1458,SL,0.2,3.27
R1_036,2020-01-24 15:39:00+00:00,LONG,london_l,1.10281,1.10253,3.2,6.4,0.0,BE,0.0,8.5
R1_036,2020-01-24 15:39:00+00:00,LONG,london_l,1.10281,1.10253,3.2,6.4,-0.0625,BE,0.2,8.5
R1_036,2020-01-24 15:45:00+00:00,LONG,london_l,1.10281,1.103,3.1,6.2,-1.1613,SL,0.0,2.17
R1_036,2020-01-24 15:45:00+00:00,LONG,london_l,1.10281,1.103,3.1,6.2,-1.2258,SL,0.2,2.17
R1_036,2020-01-27 15:48:00+00:00,LONG,london_l,1.10151,1.10144,3.0,6.0,-1.1667,SL,0.0,19.0
R1_036,2020-01-27 15:48:00+00:00,LONG,london_l,1.10151,1.10144,3.0,6.0,-1.2333,SL,0.2,19.0
R1_036,2020-01-28 13:03:00+00:00,LONG,london_l,1.10073,1.10064,1.8,3.6,-1.2778,SL,0.0,3.5
